book,chapter,verse,text
Ruth,4,46,"A) And king Solomon was very prudent and wise: and Juda and Israel were very many, as the sand which is"
Ruth,4,46,B) and Solomon was chief in all
Ruth,4,46,C) And
Ruth,4,46,D) and he built Thermae in the wilderness.
Ruth,4,46,"E) And this was the daily provision of Solomon, thirty measures of fine flour, and sixty measures of ground meal, ten choice calves, and twenty oxen from the pastures, and a hundred"
Ruth,4,46,F) For he ruled in all the country on this
Ruth,4,46,"G) and he was at peace on all sides round about; and Juda and Israel dwelt safely, every one under his vine and under his fig tree, eating and drinand feasting, from Dan even to Bersabee, all the days of Solomon."
Ruth,4,46,"H) And these were the princes of Solomon; Azariu son of Sadoc the priest, and Orniu son of Nathan chief of the officers, and he went to his house; and Suba the scribe, and Basa son of Achithalam recorder, and Abi son of Joab commander-in-chief, and Achire son of Edrai was over the levies, and Banaeas son of Jodae over the household and over the brickwork, and Cachur the"
Ruth,4,46,I) And Solomon had forty thousand brood mares for his
Ruth,4,46,K) And he reigned over all the kings from the river and
Ruth,4,46,"L) so Solomon the son of David reigned over Israel and Juda in Jerusalem. 1 Kings 3:1 ¶ 1 Kings 3:2 Nevertheless the people burnt incense on the high places, because a house had not yet been built to the Lord. 1 Kings 3:3 And Solomon loved the Lord, so as to walk in the ordinances of David his father; only he sacrificed and burnt incense on the high places. 1 Kings 3:4 And he arose and went to Gabaon to sacrifice there, for that was the highest place, and great: Solomon offered a whole-burnt-offering of a thousand victims on the altar in Gabaon. 1 Kings 3:5 ¶ And the Lord appeared to Solomon in a dream by night, and the Lord said to Solomon, Ask some petition for thyself. 1 Kings 3:6 And Solomon said, Thou hast dealt very mercifully with thy servant David my father according as he walked before thee in truth, and in righteousness, and in uprightness of heart with thee, and thou hast kept for him this great mercy, to set his son upon his throne, as it is this day. 1 Kings 3:7 And now, O Lord my God, thou hast appointed thy servant in the room of David my father; and I am a little child, and know not my going out an my coming in. 1 Kings 3:8 But thy servant is in the midst of thy people, whom thou hast chosen, a great people, which cannot be numbered. 1 Kings 3:9 Thou shalt give therefore to thy servant a heart to hear and to judge thy people justly, and to discern between good and evil: for who will be able to judge this thy great people? 1 Kings 3:10 And it was pleasing before the Lord, that Solomon asked this thing. 1 Kings 3:11 And the Lord said to him, Because thou hast asked this thing of me, and hast not asked for thyself long life, and hast not asked wealth, nor hast asked the lives of thine enemies, but hast asked for thyself understanding to hear judgement; 1 Kings 3:12 behold, I have done according to thy word: behold, I have given thee an understanding and wise heart: there has not been any one like thee before thee, and after thee there shall not arise one like thee. 1 Kings 3:13 And I have given thee what thou hast not asked, wealth and glory, so that there has not been any one like thee among kings. 1 Kings 3:14 And if thou wilt walk in my way, to keep my commandments and my ordinances, as David thy father walked, then will I multiply thy days. 1 Kings 3:15 And Solomon awoke, and, behold, it was a dream: and he arose and came to Jerusalem, and stood before the altar that was in front of the ark of the covenant of the Lord in Sion: and he offered whole-burnt-offerings, and sacrificed peace-offerings, and made a great banquet for himself and all his servants. 1 Kings 3:16 ¶ Then there appeared two harlots before the king, and they stood before him. 1 Kings 3:17 And the one woman said, Hear me, my lord; I and this woman dwelt in one house, and we were delivered in the house. 1 Kings 3:18 And it came to pass on the third day after I was delivered, this woman also was delivered: and we were together; and there was no one with us besides our two selves in the house. 1 Kings 3:19 And this woman's child died in the night; because she overlaid it. 1 Kings 3:20 and she arose in the middle of the night, and took my son from my arms, and laid him in her bosom, and laid her dead son in my bosom. 1 Kings 3:21 and I arose in the morning to suckle my son, and he was dead: and, behold, I considered him in the morning, and, behold, it was not my son whom I bore. 1 Kings 3:22 And the other woman said, No, but the living is my son, and the dead is thy son. So they spoke before the king. 1 Kings 3:23 and the king said to them, Thou sayest, This is my son, even the living one, and this woman's son is the dead one: and thou sayest, No, but the living is my son, and the dead is thy son. 1 Kings 3:24 And the king said, Fetch a sword. And they brought a sword before the king. 1 Kings 3:25 And the king said, Divide the live child, the suckling, in two; and give half of it to one, and half of it to the other. 1 Kings 3:26 And the woman whose the living child was, answered and said to the king, (for her bowels yearned over her son) and she said, I pray thee, my lord, give her the child, and in nowise slay it. But the other said, Let it be neither mine nor hers; divide it. 1 Kings 3:27 Then the king answered and said, Give the child to her that said, 'Give it to her, and by no means slay it:' she is its mother. 1 Kings 3:28 and all Israel heard this judgement which the king judged, and they feared before the king; because they saw that the wisdom of God was in him, to execute judgement. 1 Kings 4:1 ¶ And king Solomon reigned over Israel. 1 Kings 4:2 And these are the princes which he had; Azarias son of Sadoc. 1 Kings 4:3 Eliaph, and Achia son of Seba, scribes; and Josaphat son of Achilud, recorder. 1 Kings 4:4 And Banaeas son of Jodae over the host; and Sadoc and Abiathar were priests. 1 Kings 4:5 And Ornia the son of Nathan was over the officers; and Zabuth son of Nathan was the king's friend. 1 Kings 4:6 And Achisar was steward, and Eliac the chief steward; and Eliab the son of Saph was over the family: and Adoniram the son of Audon over the tribute. 1 Kings 4:7 And Solomon had twelve officers over all Israel, to provide for the king and his household; each one's turn came to supply for a month in the year. 1 Kings 4:8 And these were their names: Been the son of Or in the mount of Ephraim, one. 1 Kings 4:9 The son of Dacar, in Makes, and in Salabin, and Baethsamys, and Elon as far as Bethanan, one. 1 Kings 4:10 The son of Esdi in Araboth; his was Socho, and all the land of Opher. 1 Kings 4:11 All Nephthador belonged to the son of Aminadab, Tephath daughter of Solomon was his wife, one. 1 Kings 4:12 Bana son of Achiluth had Ithaanach, and Mageddo, and his was the whole house of San which was by Sesathan below Esrae, and from Bethsan as far as Sabelmaula, as far as Maeber Lucam, one. 1 Kings 4:13 The son of Naber in Raboth Galaad, to him fell the lot of Ergab in Basan, sixty great cities with walls, and brazen bars, one. 1 Kings 4:14 Achinadab son of Saddo, had Maanaim. 1 Kings 4:15 Achimaas was in Nephthalim, and he took Basemmath daughter of Solomon to wife, one. 1 Kings 4:16 Baana son of Chusi, in Aser and in Baaloth, one, 1 Kings 4:17 Josaphat son of Phuasud was in Issachar. 1 Kings 4:18 Semei son of Ela, in Benjamin. 1 Kings 4:19 Gaber son of Adai in the land of Gad, the land of Seon king of Esebon, and of Og king of Basan, and one officer in the land of Juda. 1 Kings 4:20 ¶ 1 Kings 4:21 1 Kings 4:22 And these were the requisite supplies for Solomon: in one day thirty measures of fine flour, and sixty measures of fine pounded meal, 1 Kings 4:23 and ten choice calves, and twenty pastured oxen, and a hundred sheep, besides stags, and choice fatted does. 1 Kings 4:24 For he had dominion on this side the river, and he was at peace on all sides round about. 1 Kings 4:25 1 Kings 4:26 1 Kings 4:27 And thus the officers provided king Solomon: and they execute every one in his month all the orders for the table of the king, they omit nothing. 1 Kings 4:28 And they carried the barley and the straw for the horses and the chariots to the place where the king might be, each according to his charge. 1 Kings 4:29 ¶ And the Lord gave understanding to Solomon, and very much wisdom, and enlargement of heart, as the sand on the seashore. 1 Kings 4:30 And Solomon abounded greatly beyond the wisdom of all the ancients, and beyond all the wise men of Egypt. 1 Kings 4:31 And he was wiser than all other men: and he was wiser than Gaethan the Zarite, and than Aenan, and than Chalcad and Darala the son of Mal. 1 Kings 4:32 And Solomon spoke three thousand proverbs, and his songs were five thousand. 1 Kings 4:33 And he spoke of trees, from the cedar in Libanus even to the hyssop which comes out through the wall: he spoke also of cattle, and of birds, and of reptiles, and of fishes. 1 Kings 4:34 And all the nations came to hear the wisdom of Solomon, and ambassadors from all the kings of the"
Ruth,4,34,"A) And Solomon took to himself the daughter of Pharao to wife, and brought her into the city of David until he had finished the house of the Lord,"
Ruth,4,34,"B) Then went up Pharao the king of Egypt, and took Gazer, and burnt it and the Chananite dwelling in Mergab; and Pharao gave them as a dowry to his daughter the wife of Solomon: and Solomon rebuilt Gazer. 1 Kings 5:1 ¶ And Chiram king of Tyre sent his servants to anoint Solomon in the room of David his father, because Chiram always loved David. 1 Kings 5:2 And Solomon sent to Chiram, saying, 1 Kings 5:3 Thou knewest my father David, that he could not build a house to the name of the Lord my God because of the wars that compassed him about, until the Lord put them under the soles of his feet. 1 Kings 5:4 And now the Lord my God has given me rest round about; there is no one plotting against me, and there is no evil trespass against me. 1 Kings 5:5 And, behold, I intend to build a house to the name of the Lord my God, as the Lord God spoke to my father David, saying, Thy son whom I will set on thy throne in thy place, he shall build a house to my name. 1 Kings 5:6 And now command, and let men cut wood for me out of Libanus: and, behold, my servants shall be with thy servants, and I will give thee the wages of thy service, according to all that thou shalt say, because thou knowest that we have no one skilled in cutting timber like the Sidonians. 1 Kings 5:7 And it came to pass, as soon as Chiram heard the words of Solomon, that he rejoiced greatly, and said, Blessed be God to-day, who has given to David a wise son over this numerous people. 1 Kings 5:8 And he sent to Solomon, saying, I have listened concerning all that thou hast sent to me for: I will do all thy will: as for timber of cedar and fir, 1 Kings 5:9 my servants shall bring them down from Libanus to the sea: I will form them into rafts, and bring them to the place which thou shalt send to me about; and I will land them there, and thou shalt take them up: and thou shalt do my will, in giving bread to my household. 1 Kings 5:10 ¶ So Chiram gave to Solomon cedars, and fir trees, and all his desire. 1 Kings 5:11 And Solomon gave to Chiram twenty thousand measures of wheat as food for his house, and twenty thousand baths of beaten oil thus Solomon gave to Chiram yearly. 1 Kings 5:12 And the Lord gave wisdom to Solomon as he promised him; and there was peace between Chiram and Solomon, and they made a covenant between them. 1 Kings 5:13 And the king raised a levy out of all Israel, and the levy was thirty thousand men. 1 Kings 5:14 And he sent them to Libanus, ten thousand taking turn every month: they were a month in Libanus and two months at home: and Adoniram was over the levy. 1 Kings 5:15 And Solomon had seventy thousand bearers of burdens, and eighty thousand hewers of stone in the mountain; 1 Kings 5:16 besides the rulers that were appointed over the works of Solomon, there were three thousand six hundred masters who wrought in the works. 1 Kings 5:17 1 Kings 5:18 And they prepared the stones and the timber during three years. 1 Kings 6:1 ¶ And it came to pass in the four hundred and fortieth year after the departure of the children of Israel out of Egypt, in the fourth year and second month of the reign of king Solomon over Israel, (6:17) that the king commanded that they should take great and costly stones for the foundation of the house, and hewn stones. (6:18) And the men of Solomon, and the men of Chiram hewed the stones, and laid them for a foundation. (6:1) In the fourth year he laid the foundation of the house of the Lord, in the month Ziu, even in the second month. (6:38) In the eleventh year, in the month Baal, this is the eighth month, the house was completed according to all its plan, and according to all its arrangement. 1 Kings 6:2 And the house which the king built to the Lord was forty cubits in length, and twenty cubits in breadth, and its height five and twenty cubits. 1 Kings 6:3 And the porch in front of the temple-twenty cubits was its length according to the breadth of the house in front of the house: and he built the house, and finished it. 1 Kings 6:4 And he made to the house secret windows inclining inward. 1 Kings 6:5 And against the wall of the house he set chambers round about the temple and the ark. 1 Kings 6:6 The under side was five cubits broad, and the middle part six, and the third was seven cubits broad; for he formed an interval to the house round about without the house, that they might not touch the walls of the house. 1 Kings 6:7 And the house was built in the construction of it with rough hewn stones: and there was not heard in the house in the building of it hammer or axe, or any iron tool. 1 Kings 6:8 And the porch of the under side was below the right wing of the house, and there was a winding ascent into the middle chamber, and from the middle to the third story. 1 Kings 6:9 So he built the house and finished it; and he made the ceiling of the house with cedars. 1 Kings 6:10 And he made the partitions through all the house, each five cubits high, and enclosed each partition with cedar boards. 1 Kings 6:11 ¶ 1 Kings 6:12 1 Kings 6:13 1 Kings 6:14 1 Kings 6:15 ¶ And he framed the walls of the house within with cedar boards, from the floor of the house and on to the inner walls and to the beams: he lined the parts enclosed with boards within, and compassed the inward parts of the house with planks of fir. 1 Kings 6:16 And he built the twenty cubits from the top of the wall, one side from the floor to the beams, and he made it from the oracle to the most holy place. 1 Kings 6:17 And the temple was forty cubits in extent, 1 Kings 6:18 1 Kings 6:19 in front of the oracle in the midst of the house within, in order to put there the ark of the covenant of the Lord. 1 Kings 6:20 The length was twenty cubits, and the breadth was twenty cubits, and the height of it was twenty cubits. And he covered it with perfect gold, and he made an altar in front of the oracle, and covered it with gold. 1 Kings 6:21 1 Kings 6:22 (6:21) And he covered the whole house with gold, till he had finished gilding the whole house. 1 Kings 6:23 And he made in the oracle two cherubs of ten cubits measured size. 1 Kings 6:24 And the wing of one cherub was five cubits, and his other wing was five cubits; ten cubits from the tip of one wing to the tip of the other wing. 1 Kings 6:25 Thus it was with the other cherub, both were alike finished with one measure. 1 Kings 6:26 And the height of the one cherub was ten cubits, and so was it with the second cherub. 1 Kings 6:27 And both the cherubs were in the midst of the innermost part of the house; and they spread out their wings, and one wing touched the wall, and the wing of the other cherub touched the other wall; and their wings in the midst of the house touched each other. 1 Kings 6:28 And he covered the cherubs with gold. 1 Kings 6:29 He graved all the walls of the house round about with the graving of cherubs, and he sculptured palm trees within and without the house. 1 Kings 6:30 And he covered the floor of the house within and without with gold. 1 Kings 6:31 And for the door-way of the oracle he made doors of juniper wood, there were porches in a four- fold way. 1 Kings 6:32 1 Kings 6:33 1 Kings 6:34 In both the doors were planks of fir; the one door had two leaves and their hinges, and the other door had two leaves and turned on hinges, 1 Kings 6:35 being carved with cherubs, and there were palm-trees and open flower-leaves, and it was overlaid with gold gilt upon the engraving. 1 Kings 6:36 And he built the inner court, three rows of hewn stones, and a row of wrought cedar round about,"
Ruth,4,36,"A) and he made the curtain of the court of the porch of the house that was in front of the temple. 1 Kings 6:37 1 Kings 6:38 1 Kings 7:1 ¶ And Solomon built a house for himself in thirteen years. 1 Kings 7:2 And he built the house with the wood of Libanus; its length was a hundred cubits, and its breadth was fifty cubits, and its height was of thirty cubits, and it was made with three rows of cedar pillars, and the pillars had side-pieces of cedar. 1 Kings 7:3 And he formed the house with chambers above on the sides of the pillars, and the number of the pillars was each row forty and five, 1 Kings 7:4 and there were three chambers, and space against space in three rows. 1 Kings 7:5 And all the doors and spaces formed like chambers were square, and from door to door was a correspondence in three rows. 1 Kings 7:6 And he made the porch of the pillars, they were fifty cubits long and fifty broad, the porch joining them in front; and the other pillars and the thick beam were in front of the house by the porches. 1 Kings 7:7 And there was the Porch of seats where he would judge, the porch of judgement. 1 Kings 7:8 And their house where he would dwell, had one court communicating with these according to this work; and he built the house for the daughter of Pharao whom Solomon had taken, according to this porch. 1 Kings 7:9 All these were of costly stones, sculptured at intervals within even from the foundation even to the top, and outward to the great court, 1 Kings 7:10 founded with large costly stones, stones of ten cubits and eight cubits long. 1 Kings 7:11 And above with costly stones, according to the measure of hewn stones, and with cedars. 1 Kings 7:12 There were three rows of hewn stones round about the great hall, and a row of sculptured cedar: and Solomon finished all his house. 1 Kings 7:13 ¶ And king Solomon sent, and took Chiram out of Tyre, 1 Kings 7:14 the son of a widow woman; and he was of the tribe of Nephthalim, and his father was a Tyrian; a worker in brass, and accomplished in art and skill and knowledge to work every work in brass: and he was brought in to king Solomon, and he wrought all the works. 1 Kings 7:15 And he cast the two pillars for the porch of the house: eighteen cubits was the height of each pillar, and a circumference of fourteen cubits encompassed it, even the thickness of the pillar: the flutings were four fingers wide, and thus was the other pillar formed. 1 Kings 7:16 And he made two molten chapiters to put on the heads of the pillars: five cubits was the height of one chapiter, and five cubits was the height of the other chapiter. 1 Kings 7:17 And he made two ornaments of net-work to cover the chapiters of the pillars; even a net for one chapiter, and a net for the other chapiter. 1 Kings 7:18 And hanging work, two rows of brazen pomegranates, formed with net-work, hanging work, row upon row: and thus he framed the ornaments for the second chapiter. 1 Kings 7:19 And on the heads of the pillars he made lily-work against the porch, of four cubits, 1 Kings 7:20"
Ruth,4,19,"A) and a chamber over both the pillars, and above the sides an addition equal to the chamber in width. 1 Kings 7:21 And he set up the pillars of the porch of the temple: and he set up the one pillar, and called its name Jachum: and he set up the second pillar, and called its name Boloz. 1 Kings 7:22 1 Kings 7:23 And he made the sea, ten cubits from one rim to the other, the same was completely circular round about: its height was five cubits, and its circumference thirty-three cubits. 1 Kings 7:24 And stays underneath its rim round about compassed it ten cubits round; 1 Kings 7:25 And there were twelve oxen under the sea: three looking to the north, and three looking to the west, and three looking to the south, and three looking to the east: and all their hinder parts were inward, and the sea was above upon them. 1 Kings 7:26"
Ruth,4,24,"A) and its rim was as the work of the rim of a cup, a lily-flower, and the thickness of it was a span. 1 Kings 7:27 And he made ten brazen bases: five cubits was the length of one base, and four cubits the breadth of it, and its height was six cubits. 1 Kings 7:28 And this work of the bases was formed with a border the them, and there was a border between the ledges. 1 Kings 7:29 And upon their borders between the projection were lions, and oxen, and cherubs: and on the projections, even so above, and also below were the places of lions and oxen, hanging work. 1 Kings 7:30 And there were four brazen wheels to one base; and there were brazen bases, and their four sides answering to them, side pieces under the bases. 1 Kings 7:31 And there were axles in the wheels under the base. 1 Kings 7:32 And the height of one wheel was a cubit and a half. 1 Kings 7:33 And the work of the wheels was as the work of chariot wheels: their axles, and their felloes, and the rest of their work, were all molten. 1 Kings 7:34 The four side pieces were at the four corners of each base; its shoulders were formed of the base. 1 Kings 7:35 And on the top of the base half a cubit was the size of it, there was a circle on the top of the base, and there was the top of its spaces and its borders: and it was open at the top of its spaces. 1 Kings 7:36 And its borders were cherubs, and lions, and palm-trees, upright, each was joined in front and within and round about. 1 Kings 7:37 According to the same form he made all the ten bases, even one order and one measure to all. 1 Kings 7:38 And he made ten brazen lavers, each laver containing forty baths, and measuring four cubits, each laver placed on a several base throughout the ten bases. 1 Kings 7:39 And he put five bases on the right side of the house, and five on the left side of the house: and the sea was placed on the right side of the house eastward in the direction of the south. 1 Kings 7:40 And Chiram made the caldrons, and the pans, and the bowls; and Chiram finished making all the works that he wrought for king Solomon in the house of the Lord: 1 Kings 7:41 two pillars and the wreathen works of the pillars on the heads of the two pillars; and the two net- works to cover both the wreathen works of the flutings that were upon the pillars. 1 Kings 7:42 The four hundred pomegranates for both the net-works, two rows of pomegranates for one net- work, to cover both the wreathen works of the bases belonging to both pillars. 1 Kings 7:43 And the ten bases, and the ten lavers upon the bases. 1 Kings 7:44 And one sea, and the twelve oxen under the sea. 1 Kings 7:45 And the caldrons, and pans, and bowls, and all the furniture, which Chiram made for king Solomon for the house of the Lord: and there were eight and forty pillars of the house of the king and of the house of the Lord: all the works of the king which Chiram made were entirely of brass. 1 Kings 7:46 In the country round about Jordan did he cast them, in the clay land between Socchoth and Sira. 1 Kings 7:47 There was no reckoning of the brass of which he made all these works, from the very great abundance, there was no end of the weight of the brass. 1 Kings 7:48 ¶ And king Solomon took the furniture which Chiram made for the house of the Lord, the golden altar, and the golden table of shewbread. 1 Kings 7:49 And he put the five candlesticks on the left, and five on the right in front of the oracle, being of pure gold, and the lamp-stands, and the lamps, and the snuffers of gold. 1 Kings 7:50 And there were made the porches, and the nails, and the bowls, and the spoons, and the golden censers, of pure gold: and the panels of the doors of the innermost part of the house, even the holy of holies, and the golden doors of the temple. 1 Kings 7:51 So the work of the house of the Lord which Solomon wrought was finished; and Solomon brought in the holy things of David his father, and all the holy things of Solomon; he put the silver, and the gold, and the furniture, into the treasures of the house of the Lord. 1 Kings 8:1 ¶ And it came to pass when Solomon had finished building the house of the Lord and his own house after twenty years, then king Solomon assembled all the elders of Israel in Sion, to bring the ark of the covenant of the Lord out of the city of David, this is Sion, 1 Kings 8:2 in the month of Athanin. 1 Kings 8:3 And the priests took up the ark, 1 Kings 8:4 and the tabernacle of testimony, and the holy furniture that was in the tabernacle of testimony. 1 Kings 8:5 And the king and all Israel were occupied before the ark, sacrificing sheep and oxen, without number. 1 Kings 8:6 And the priests bring in the ark into its place, into the oracle of the house, even into the holy of holies, under the wings of the cherubs. 1 Kings 8:7 For the cherubs spread out their wings over the place of the ark, and the cherubs covered the ark and its holy things above. 1 Kings 8:8 And the holy staves projected, and the ends of the holy staves appeared out of the holy places in front of the oracle, and were not seen without. 1 Kings 8:9 There was nothing in the ark except the two tables of stone, the tables of the covenant which Moses put there in Choreb, which tables the Lord made as a covenant with the children of Israel in their going forth from the land of Egypt. 1 Kings 8:10 And it came to pass when the priests departed out of the holy place, that the cloud filled the house. 1 Kings 8:11 And the priests could not stand to minister because of the cloud, because the glory of the Lord filled the house. 1 Kings 8:12 ¶ 1 Kings 8:13 1 Kings 8:14 And the king turned his face, and the king blessed all Israel, (and the whole assembly of Israel stood:) 1 Kings 8:15 and he said, Blessed be the Lord God of Israel to-day, who spoke by his mouth concerning David my father, and has fulfilled it with his hands, saying, 1 Kings 8:16 From the day that I brought out my people Israel out of Egypt, I have not chosen a city in any one tribe of Israel to build a house, so that my name should be there: but I chose Jerusalem that my name should be there, and I chose David to be over my people Israel. 1 Kings 8:17 And it was in the heart of my father to build a house to the name of the Lord God of Israel. 1 Kings 8:18 And the Lord said to David my father, Forasmuch as it came into thine heart to build a house to my name, thou didst well that it came upon thine heart. 1 Kings 8:19 Nevertheless thou shalt not build the house, but thy son that has proceeded out of thy bowels, he shall build the house to my name. 1 Kings 8:20 And the Lord has confirmed the word that he spoke, and I am risen up in the place of my father David, and I have sat down on the throne of Israel, as the Lord spoke, and I have built the house to the name of the Lord God of Israel. 1 Kings 8:21 And I have set there a place for the ark, in which is the covenant of the Lord, which the Lord made with our fathers, when he brought them out of the land of Egypt. 1 Kings 8:22 ¶ And Solomon stood up in front of the altar before all the congregation of Israel; and he spread out his hands toward heaven: 1 Kings 8:23 and he said, Lord God of Israel, there is no God like thee in heaven above and on the earth beneath, keeping covenant and mercy with thy servant who walks before thee with all his heart; 1 Kings 8:24 which thou hast kept toward thy servant David my father: for thou hast spoken by thy mouth and thou hast fulfilled it with thine hands, as at this day. 1 Kings 8:25 And now, O Lord God of Israel, keep for thy servant David my father, the promises which thou hast spoken to him, saying, There shall not be taken from thee a man sitting before me on the throne of Israel, provided only thy children shall take heed to their ways, to walk before me as thou hast walked before me. 1 Kings 8:26 And now, O Lord God of Israel, let, I pray thee, thy word to David my father be confirmed. 1 Kings 8:27 But will God indeed dwell with men upon the earth? if the heaven and heaven of heavens will not suffice thee, how much less even this house which I have built to thy name? 1 Kings 8:28 Yet, O Lord God of Israel, thou shalt look upon my petition, to hear the prayer which thy servant prays to thee in thy presence this day, 1 Kings 8:29 that thine eyes may be open toward this house day and night, even toward the place which thou saidst, My name shall be there, to hear the prayer which thy servant prays at this place day and night. 1 Kings 8:30 And thou shalt hearken to the prayer of thy servant, and of thy people Israel, which they shall pray toward this place; and thou shalt hear in thy dwelling-place in heaven, and thou shalt do and be gracious. 1 Kings 8:31 Whatsoever trespasses any one shall commit against his neighbor,-and if he shall take upon him an oath so that he should swear, and he shall come and make confession before thine altar in this house, 1 Kings 8:32 then shalt thou hear from heaven, and do, and thou shalt judge thy people Israel, that the wicked should be condemned, to recompense his way upon his head; and to justify the righteous, to give to him according to his righteousness. 1 Kings 8:33 When thy people Israel falls before enemies, because they shall sin against thee, and they shall return and confess to thy name, and they shall pray and supplicate in this house, 1 Kings 8:34 then shalt thou hear from heaven, and be gracious to the sins of thy people Israel, and thou shalt restore them to the land which thou gavest to their fathers. 1 Kings 8:35 When the heaven is restrained, and there is no rain, because they shall sin against thee, and the shall pray toward this place, and they shall make confession to thy name, and shall turn from their sins when thou shalt have humbled them, 1 Kings 8:36 then thou shalt hear from heaven, and be merciful to the sins of thy servant and of thy people Israel; for thou shalt shew them the good way to walk in it, and thou shalt give rain upon the earth which thou hast given to thy people for an inheritance. 1 Kings 8:37 If there should be famine, if there should be death, because there should be blasting, locust, or if there be mildew, and if their enemy oppress them in any one of their cities, with regard to every calamity, every trouble, 1 Kings 8:38 every prayer, every supplication whatever shall be made by any man, as they shall know each the plague of his heart, and shall spread abroad his hands to this house, 1 Kings 8:39 then shalt thou hearken from heaven, out of thine established dwelling-place, and shalt be merciful, and shalt do, and recompense to every man according to his ways, as thou shalt know his heart, for thou alone knowest the heart of all the children of men: 1 Kings 8:40 that they may fear thee all the days that they live upon the land, which thou hast given to our fathers. 1 Kings 8:41 And for the stranger who is not of thy people, 1 Kings 8:42 when they shall come and pray toward this place, 1 Kings 8:43 then shalt thou hear them from heaven, out of thine established dwelling-place, and thou shalt do according to all that the stranger shall call upon thee for, that all the nations may know thy name, and fear thee, as do thy people Israel, and may know that thy name has been called on this house which I have builded. 1 Kings 8:44 If it be that thy people shall go forth to war against their enemies in the way by which thou shalt turn them, and pray in the name of the Lord toward the city which thou hast chosen, and the house which I have built to thy name, 1 Kings 8:45 then shalt thou hear from heaven their supplication and their prayer, and shalt execute judgment for them. 1 Kings 8:46 If it be that they shall sin against thee, (for there is not a man who will not sin,) and thou shalt bring them and deliver them up before their enemies, and they that take them captive shall carry them to a land far or near, 1 Kings 8:47 and they shall turn their hearts in the land whither they have been carried captives, and turn in the land of their sojourning, and supplicate thee, saying, We have sinned, we have done unjustly, we have transgressed, 1 Kings 8:48 and they shall turn to thee with all their heart, and with all their soul, in the land of their enemies whither thou hast carried them captives, and shall pray to thee toward their land which thou hast given to their fathers, and the city which thou hast chosen, and the house which I have built to thy name: 1 Kings 8:49 then shalt thou hear from heaven thine established dwelling-place, 1 Kings 8:50 and thou shalt be merciful to their unrighteousness wherein they have trespassed against thee, and according to all their transgressions wherewith they have transgressed against thee, and thou shalt cause them to be pitied before them that carried them captives, and they shall have compassion on them: 1 Kings 8:51 for they are thy people and thine inheritance, whom thou broughtest out of the land of Egypt, out of the midst of the furnace of iron. 1 Kings 8:52 And let thine eyes and thine ears be opened to the supplication of thy servant, and to the supplication of thy people Israel, to hearken to them in all things for which they shall call upon thee. 1 Kings 8:53 Because thou hast set them apart for an inheritance to thyself out of all the nations of the earth, as thou spokest by the hand of thy servant Moses, when thou broughtest our fathers out of the land of"
