book,chapter,verse,text
Matthew,13,21,"And he has in himself no root, but is temporary. And having come tribulation or persecution on account of the word, immediately he falls away."
Matthew,13,22,"And the one having been sown among the thorns, this is the one hearing the word, but the care of this present age and the deceit of riches choke the word, and it becomes unfruitful."
Matthew,13,23,"But the one having been sown on the good soil, this is the one hearing the word and understanding, who indeed brings forth fruit and produces—indeed, some a hundredfold, and some sixty, and some thirty.” The Parable of the Weeds (Ezekiel 17:1-10)"
Matthew,13,24,"He put before them another parable, saying, “The kingdom of the heavens has become"
Matthew,13,25,"And while the men are sleeping, his"
Matthew,13,26,"And when the plants sprouted and produced fruit, then the weeds also appeared."
Matthew,13,27,"And the servants, having approached the master of the house, said to him, ‘Sir, did you not sow good seed in your field? How then does it have weeds?’"
Matthew,13,28,"And he said to them, ‘An enemy did this.’ And the servants said to him, ‘Then do you desire that having gone forth, we should gather them?’"
Matthew,13,29,"And he said, ‘No, lest gathering the weeds, you would uproot the wheat with them."
Matthew,13,30,"Allow both to grow together until the harvest; and in the time of the harvest I will say to the harvesters, “First gather the weeds, and bind them into bundles in order to burn them; then gather together the wheat into my barn.”’” The Parable of the Mustard Seed (Mark 4:30-34; Luke 13:18-19)"
Matthew,13,31,"He put before them another parable, saying: “The kingdom of the heavens is like a grain of mustard seed, which a man having taken, sowed in his field, 32which indeed is smallest of all the seeds; but when it is grown, it is greater than the garden plants, and becomes a tree, so that the birds of the air come and encamp in its branches.” The Parable of the Leaven (Judges 20:18-23; 2 Samuel 2:12-32; 2 Chronicles 13:4-19; Luke 13:20-21)"
Matthew,13,33,"He spoke to them another parable: “The kingdom of the heavens is like leaven, which a woman having taken, hid in three measures of flour until all of it was leavened.” I will Open My Mouth in Parables (Psalm 78:1-72)"
Matthew,13,34,"Jesus spoke all these things to the crowds in parables, and He was not speaking to them without a parable, 35so that it might be fulfilled that having been spoken by the prophet, saying: “I will open My mouth in parables; I will utter things hidden from the foundation of the world.”c The Parable of the Weeds Explained (Zephaniah 1:1-6)"
Matthew,13,36,"Then having dismissed the crowds, He went into the house. And His disciples came to Him, saying, “Explain to us the parable of the weeds of the field.”"
Matthew,13,37,"And answering He said, “The One sowing the good seed is the Son of Man; 38and the field is the world; and the good seed, these are the sons of the kingdom; and the weeds are the sons of the evil one; 39and the enemy having sown them is the devil; and the harvest is the consummation of the age; and the harvesters are angels."
Matthew,13,40,"Therefore, as the weeds are gathered and consumed in fire, so will it be in the"
Matthew,13,41,"The Son of Man will send forth His angels, and they will gather out of His kingdom all the stumbling blocks and those practicing lawlessness, 42and they will cast them into the furnace of fire, where there will be weeping and gnashing of"
Matthew,13,43,"Then the righteous will shine forth as the sun in the kingdom of their Father. The one having ears,d let him hear! The Parables of the Treasure and Pearl (Matthew 6:19-21)"
Matthew,13,44,"The kingdom of the heavens is like treasure having been hidden in the field, which a man having found, hid. And for joy over it, he goes and he sells all that he has, and buys that field."
Matthew,13,45,"Again, the kingdom of the heavens is like a merchant seeking fine pearls."
Matthew,13,46,"And having found one very precious pearl, having gone away, he has sold all things as many as he had, and bought it. The Parable of the Net (Matthew 4:18-22; Mark 1:16-20; Luke 5:1-11; John 1:35-42)"
Matthew,13,47,"Again, the kingdom of the heavens is like a dragnet having been cast into the sea, and having gathered together of every kind, 48which when it was filled, they having drawn it up on the shore and having sat down, collected the good into vessels, and they cast out the bad."
Matthew,13,49,"Thus will it be in the consummation of the age: The angels will go out and will separate the evil from the midst of the righteous, 50and will cast them into the furnace of fire, where there will be weeping and gnashing of the teeth."
Matthew,13,51,"Have you understood all these things?” “Yes,” they say to Him."
Matthew,13,52,"And He said to them, “Because of this, every scribe having been discipled into the kingdom of the heavens is like a man, a master of a house, who puts forth out of his treasure new and old.” The Rejection at Nazareth (Isaiah 61:1-11; Matthew 2:19-23; Mark 6:1-6; Luke 2:39-40; Luke 4:16-30)"
Matthew,13,53,"And it came to pass, when Jesus had finished these parables, He withdrew from there."
Matthew,13,54,"And having come into His own region, He was teaching them in their synagogue, so that they are astonished and are saying, “From where came to this One this wisdom and"
Matthew,13,55,Is this not the son of the carpenter? Is not His mother called
Matthew,13,56,And are not all His
Matthew,13,57,"And they were offended at Him. But Jesus said to them, “A prophet is not without honor, except in the hometown and in"
Matthew,13,58,"And He did not do many mighty works there, because of their unbelief. a 9 BYZ and TR ears to hear b 14-15 Isaiah 6:9,10 c 35 Psalm 78:2 d 43 BYZ and TR ears to hear"
Matthew,14,1,"At that time Herod the tetrarch heard the news of Jesus, 2and he said to his servants, “This is John the Baptist; he is risen from the dead, and because of this, the miraculous powers are working in him.”"
Matthew,14,3,"For Herod, having seized John, bound him and put him in prison, on account of Herodias,"
Matthew,14,4,"For John had been saying to him, “It is not lawful for you"
Matthew,14,5,"Although wishing to kill him, he feared the multitude, because they were holding him as a prophet."
Matthew,14,6,"But on the birthday of Herod having been celebrated, the daughter of Herodias danced in the midst, and pleased Herod, 7whereupon he promised with an oath to give to her whatever she should ask."
Matthew,14,8,"And having been urged on by her mother she says, “Give me here upon a platter the head of John the Baptist.”"
Matthew,14,9,"And the king having been grieved, on account of the oaths and those reclining with him,"
Matthew,14,10,"And having sent, he beheaded John in the prison."
Matthew,14,11,"And his head was brought on a platter and was given to the girl, and she brought it to"
Matthew,14,12,"And his disciples having come, took the body and buried it, and having come, they told Jesus. The Feeding of the Five Thousand (Mark 6:30-44; Luke 9:10-17; John 6:1-15)"
Matthew,14,13,"And Jesus having heard, withdrew from there by boat to a secluded place by Himself."
Matthew,14,14,"And having gone out, He saw a great crowd and was moved with compassion toward them, and He healed their sick."
Matthew,14,15,"And evening having come, the disciples came to Him saying, “This place is desolate, and the time already is gone by. Therefore dismiss the crowds, that having gone into the villages, they might buy food for themselves.”"
Matthew,14,16,"And Jesus said to them, “They have no need to go away. You give to them something to eat.”"
Matthew,14,17,"And they say to Him, “We have here only five loaves and two fish.”"
Matthew,14,18,"And He said, “Bring them here to Me.”"
Matthew,14,19,"And having commanded the crowds to sit down on the grass, having taken the five loaves and the two fish, having looked up to heaven, He spoke a blessing. And having broken, He gave the loaves to the disciples, and the disciples to the crowds."
Matthew,14,20,"And all ate and were satisfied, and they took up that being over and above of the"
Matthew,14,21,"And those eating were about five thousand men, besides women and children. Jesus Walks on Water (Mark 6:45-52; John 6:16-25)"
Matthew,14,22,And immediately He compelled the disciples to enter into the boat and to go before Him
Matthew,14,23,"And having dismissed the crowds, He went up on the mountain by Himself to pray. And evening having arrived, He was there alone, 24and the boat being now many stadiaa from the land, tossed by the waves, for the wind was contrary."
Matthew,14,25,"And in the fourth watch of the night, He went to them, walking on the sea."
Matthew,14,26,"And the disciples having seen Him walking on the sea, were troubled saying, “It is a ghost!” And they cried out in fear."
Matthew,14,27,"But immediately Jesus spoke to them saying, “Take courage! It is I. Fear not.”"
Matthew,14,28,"And Peter answering said to Him, “Lord, if it is You, command me to come to You upon the waters.”"
Matthew,14,29,"And He said, “Come.” And Peter having descended from the boat, walked upon the water and came to Jesus."
Matthew,14,30,"And seeing the charging wind, he was afraid, and having begun to sink, he cried out saying, “Lord, save me!”"
Matthew,14,31,"And immediately Jesus having stretched out the hand, took hold of him and says to him, “O Little faith, why did you waver?”"
Matthew,14,32,"And they having entered into the boat, the wind ceased."
Matthew,14,33,"And those in the boat worshiped Him, saying, “Truly You are Son of God.” Jesus Heals at Gennesaret (Mark 6:53-56)"
Matthew,14,34,"And having crossed over, they came to the land of Gennesaret."
Matthew,14,35,"And the men of that place having recognized Him, sent to all that surrounding region, and brought to Him all those being sick, 36and were begging Him that only they might touch the fringe of His garment, and as many as touched were cured. a 24 A stadion was about 607 feet or 185 meters"
Matthew,15,1,"Then Pharisees and scribes come to Jesus from Jerusalem, saying, 2“Why do Your disciples break the tradition of the elders? For they do not wash their hands when they shall eat bread.”"
Matthew,15,3,"And answering He said to them, “Why also do you break the commandment of God on"
Matthew,15,4,"For God commanded, ‘Honor the Father and mother’a and,"
Matthew,15,5,"But you say, ‘Whoever shall say to the father or mother, “Whatever you might be profited by me is a gift,” 6he shall not honor his father or his mother.’ And you made void the commandment of God"
Matthew,15,7,"Hypocrites! Isaiah prophesied rightly concerning you, saying, 8‘This people honors Me with the lips, but their heart is kept far away from Me."
Matthew,15,9,"And in vain they worship Me, teaching as doctrines the precepts of men.’c” What Defiles a Man (Mark 7:14-23)"
Matthew,15,10,"And having summoned the crowd, He said to them, “Hear and understand!"
Matthew,15,11,"It is not what is entering into the mouth that defiles the man; but that going forth out of the mouth, this defiles the man.”"
Matthew,15,12,"Then the disciples having approached, said to Him, “Do You know that the Pharisees, having heard this saying, were offended?”"
Matthew,15,13,"And answering He said, “Every plant that My Heavenly Father has not planted will be"
Matthew,15,14,"Leave them! They are blind guides of the blind.d And if the blind lead the blind, both will fall into a pit.”"
Matthew,15,15,"And Peter answering said to Him, “Explain this parable to us.”"
Matthew,15,16,"And He said, “Are you also still without understanding?"
Matthew,15,17,"Do you not yet understand that everything entering into the mouth goes into the stomach, and is cast out into the"
Matthew,15,18,"But the things going forth out of the mouth come forth out of the heart, and"
Matthew,15,19,"For out of the heart come forth evil thoughts, murders, adulteries,"
Matthew,15,20,"These are the things defiling the man, but to eat with unwashed hands does not defile the man.” The Faith of the Canaanite Woman (Mark 7:24-30)"
Matthew,15,21,"And having gone forth from there, Jesus withdrew to the district of Tyre and Sidon."
Matthew,15,22,"And behold, a Canaanite woman from the same region having approached, was crying out saying, “Have mercy on me, Lord, Son of David! My daughter is miserably possessed by a demon.”"
Matthew,15,23,"But He did not answer her a word. And His disciples having approached, were imploring Him, saying, “Dismiss her, for she cries out after us!”"
Matthew,15,24,"And answering He said, “I was sent only to those being lost sheep of the house of Israel.”"
Matthew,15,25,"And having come, she was worshiping Him saying, “Lord, help me!”"
Matthew,15,26,"And answering He said, “It is not right to take the children’s bread and to cast it to the dogs.”"
Matthew,15,27,"And she said, “Yes Lord, but even the dogs eat the crumbs falling from their masters’ table.”"
Matthew,15,28,"Then Jesus answering said to her, “O woman, great is your faith. It shall be to you as you desire.” And her daughter was healed from that very hour. The Feeding of the Four Thousand (Mark 8:1-10)"
Matthew,15,29,"And having departed from there, Jesus went along the Sea of Galilee, and having gone"
Matthew,15,30,"And great crowds came to Him, having with them the lame, crippled, blind, mute, and many others. And they placed them at His feet, and He healed them, 31so that the crowd marveled, seeing the mute speaking, the crippled restored, and the lame walking, and the blind seeing. And they glorified the God of Israel."
Matthew,15,32,"And Jesus, having called His disciples to Him, said, “I am moved with compassion toward the crowd, because they continue with Me three days already and have nothing that they might eat. And I am not willing to send them away hungry, lest they faint on the way.”"
Matthew,15,33,"And the disciples say to Him, “From where will be to us in a secluded place so many loaves, as so great a crowd to satisfy?”"
Matthew,15,34,"And Jesus says to them, “How many loaves do you have?” And they said, “Seven, and a few small fish.”"
Matthew,15,35,"And having commanded the crowds to sit down on the ground, 36having taken the seven loaves and the fish, and having given thanks, He broke them and kept giving them to the disciples, and the disciples to the crowd."
Matthew,15,37,"And all ate and were satisfied, and they took up that being over and above of the"
Matthew,15,38,"And those eating were four thousand men, besides women and children."
Matthew,15,39,"And having dismissed the crowds, He entered into the boat and came to the region of Magadan. a 4 Exodus 20:12; Deuteronomy 5:16 b 4 Exodus 21:17; Leviticus 20:9 c 8-9 Isaiah 29:13 d 14 Or blind guides"
Matthew,16,1,"And the Pharisees and Sadducees having approached testing Him, asked Him to show them a sign out of heaven."
Matthew,16,2,"And answering He said to them, “Evening having come, you say, ‘Fair weather, for the sky is red,’ 3and in the morning, ‘Today a storm, for the sky is red, being overcast.’ Indeed you know how to discern the appearance of the sky, but the signs of the timesa you are"
Matthew,16,4,"An evil and adulterous generation seeks a sign, but no sign will be given to it except the sign of Jonah.” And having left them, He went away. The Leaven to Beware (Mark 8:14-21)"
Matthew,16,5,"And the disciples, having come to the other side, forgot to take bread."
Matthew,16,6,"And Jesus said to them, “Watch and beware of the leaven of the Pharisees and Sadducees.”"
Matthew,16,7,"And they were reasoning among themselves, saying, “It is because we did not take bread.”"
Matthew,16,8,"But having known this, Jesus said, “Why do you reason among yourselves, you of little"
Matthew,16,9,"Do you not yet understand, nor remember the"
Matthew,16,10,Nor the
Matthew,16,11,"How do you not understand that I did not speak to you concerning bread, but to beware of the leaven of the Pharisees and Sadducees?”"
Matthew,16,12,"Then they understood that He did not say to beware of the leaven of bread, but of the teaching of the Pharisees and Sadducees. Peter's Confession of Christ (Mark 8:27-30; Luke 9:18-20; John 6:66-71)"
Matthew,16,13,"And Jesus having come into the district of Caesarea Philippi, He was questioning His disciples saying, “Whom do men pronounce the Son of Man to be?”"
Matthew,16,14,"And they said, “Some indeed, John the Baptist; and others, Elijah; and others, Jeremiah or one of the prophets.”"
Matthew,16,15,"He says to them, “But whom do you pronounce Me to be?”"
Matthew,16,16,"And Simon Peter answering said, “You are the Christ, the Son of the living God.”"
Matthew,16,17,"And Jesus answering, said to him, “Blessed are you, Simon Barjona! For flesh and blood"
Matthew,16,18,"And I also say to you that you are Peter, and on this rock I will build My church, and the gates of Hades not will prevail"
Matthew,16,19,"I will give to you the keys of the kingdom of the heavens, and whatever you might bind on the earth shall have been bound in the heavens, and whatever you might loose on the earth shall have been loosed in the heavens.”"
Matthew,16,20,Then He instructed the disciples that they should tell no one that He is the Christ. Christ's Passion Foretold (Mark 8:31-33; Luke 9:21-22)
Matthew,16,21,"From that time Jesusb began to show to His disciples that it is necessary for Him to go away to Jerusalem, and to suffer many things from the elders and chief priests and scribes, and to be killed, and to be raised on the third day."
Matthew,16,22,"And Peter having taken Him aside, began to rebuke Him, saying, “Far be it from You, Lord! This never will be to You!”"
Matthew,16,23,"And having turned, He said to Peter, “Get behind Me Satan! You are a stumbling block to Me. For your thoughts are not of the things of God, but the things of men.” Take Up Your Cross (Matthew 10:37-39; Mark 8:34-38; Luke 9:23-27)"
Matthew,16,24,"Then Jesus said His to disciples, “If anyone desires to come after Me, let him deny"
Matthew,16,25,For whoever might desire to save his life
Matthew,16,26,"For what will it profit a man if he gains the whole world, but loses his soul? Or what will a man give as an"
Matthew,16,27,"For the Son of Man is about to come in the glory His Father, with His angels, and then He will give to each according to his deeds."
Matthew,16,28,"Truly I say to you, there are some of those standing here who shall not taste of death until they have seen the Son of Man coming in His kingdom.” a 2-3 Several manuscripts do not include When evening comes . . . of the times. from verses 2 and 3. b 21 NE and WH Jesus Christ"
Matthew,17,1,"And after six days, Jesus takes with Him Peter, and James, and John his brother, and"
Matthew,17,2,"And He was transfigured before them, and His face shone like the sun, and His clothes became white as the light."
Matthew,17,3,"And behold, Moses and Elijah appeared to them, talking with Him."
Matthew,17,4,"And Peter answering said to Jesus, “Lord, it is good for us to be here. If You wish, I will make here three tabernacles: one for You, and one for Moses, and one for Elijah.”"
Matthew,17,5,"While yet he was speaking, behold, a bright cloud overshadowed them; and behold, a voice out of the cloud saying, “This is My Son, the beloved, in whom I am well pleased."
Matthew,17,6,"And the disciples having heard it, fell upon their face and were greatly terrified."
Matthew,17,7,"And Jesus having come to them and having touched them, said, “Rise up, and do not be"
Matthew,17,8,"And having lifted up their eyes, they saw no one except Jesus Himself alone."
Matthew,17,9,"And as they were descending from the mountain, Jesus instructed them, saying, “Tell to no one the vision, until the Son of Man is risen out from the dead.”"
Matthew,17,10,"And the disciples asked Him, saying, “Why then do the scribes say that it behooves Elijah to come first?”"
Matthew,17,11,"And answering He said, “Elijah indeed comes and will restore all things."
Matthew,17,12,"But I say to you that Elijah already is come, and they did not know him, but did to him whatever they"
Matthew,17,13,Then the disciples understood that He spoke to them concerning John the Baptist. The Boy with a Demon (Mark 9:14-29; Luke 9:37-42; Luke 17:5-10)
Matthew,17,14,"And they having come to the crowd, a man came to Him kneeling down to Him 15and saying, “Lord, have mercy on my son, for he is epileptic and suffers miserably; for often"
Matthew,17,16,"And I brought him Your to disciples, and they were not able to heal him.”"
Matthew,17,17,"And Jesus answering said, “O unbelieving and perverted generation, how long will I be"
Matthew,17,18,"And Jesus rebuked him, and the demon went out from him, and the boy was healed from that hour."
Matthew,17,19,"Then the disciples, having come to Jesus in private, said, “Why were we not able to cast it out?”"
Matthew,17,20,"And He said to them, “Because of your little faith. For truly I say to you, if you have faith as of a mustard seed, you will say to this mountain, ‘Move from here to there,’ and it will move. And nothing will be impossible for you.”a The Second Prediction of the Passion (Mark 9:30-32; Luke 9:43-45)"
Matthew,17,22,"And while they were abiding in Galilee, Jesus said to them, “The Son of Man is about to be betrayed into the hands of men, 23and they will kill Him, and on the third day He will be raised up.” And they were deeply grieved. The Temple Tax"
Matthew,17,24,"And they having come to Capernaum, those collecting the didrachmas came to Peter and said, “Does your Teacher pay the didrachmas?”"
Matthew,17,25,"He says, “Yes.” And he having entered into the house, Jesus anticipated him, saying, “What do you think, Simon? From whom do the kings of the earth receive custom or tribute? From their sons, or from strangers?”"
Matthew,17,26,"And he having said, “From the strangers,” Jesus said to him, “Then the sons are free."
Matthew,17,27,"But that we might not offend them, having gone to the sea, cast a hook and take the first fish having come up, and having opened its mouth, you will find a stater.b Having taken that, give it to them for Me and yourself.” a 20 See Mark 9:29. BYZ and TR include 21 But this kind does not come out except by prayer and fasting. b 27 A silver coin worth four drachmas or approximately one shekel"
Matthew,18,1,"In that hour the disciples came to Jesus, saying, “Who then is the greatest in the kingdom of the heavens?”"
Matthew,18,2,"And having summoned a child, He set it in their midst, 3and said, “Truly I say to you, if you are not converted and become as the little children, you shall never enter into the"
Matthew,18,4,"Therefore whoever will humble himself as this little child, he is"
Matthew,18,5,"And whoever shall receive one such little child in My name, receives Me."
Matthew,18,6,"And whoever shall cause to stumble one of these of the little ones believing in Me, it is better for him that a heavy millstone should be hung around his neck, and he be sunk in the depth of the sea. Temptations and Trespasses (Mark 9:42-50; Luke 17:1-4)"
Matthew,18,7,"Woe to the world because of the causes of sin. For the stumbling blocks are necessary to come, but woe to the man by whom the offense comes!"
Matthew,18,8,"Now if your hand or your foot causes you to sin, cut it off and cast it from you; it is better for you to enter into life crippled or lame, than having two hands or two feet, to be cast"
Matthew,18,9,"And if your eye causes you to sin, gouge it out and cast it from you; it is better for you to enter into life one-eyed, than having two eyes to be cast into the Gehenna of fire. The Parable of the Lost Sheep (Luke 15:1-7)"
Matthew,18,10,"See that you do not despise one of these little ones. For I say to you that their angels in the heavens continually behold the face of my Father, who is in the heavens.a"
Matthew,18,12,"What do you think? If to any man there should be a hundred sheep, and one of them has gone astray, will he not leave the ninety nine on the mountains and, having gone,"
Matthew,18,13,"And if he should find it, truly I say to you that he rejoices"
Matthew,18,14,Thus it is not the will of your Father who is in the heavens that one of these little ones should perish. A Brother who Sins (Deuteronomy 19:15-21)
Matthew,18,15,"And if your brother sins against you,b go reprove him, between you and him alone. If"
Matthew,18,16,"But if he will not hear, take with you one or two more, that ‘every word may be strengthened upon the testimony of two or"
Matthew,18,17,"And if he fails to listen to them, tell it to the church. And if he fails to listen to even to the church, let him be to you as the pagan and the tax collector."
Matthew,18,18,"Truly I say to you, whatever you shall bind on earth shall have been bound in heaven, and whatever you shall loose on the earth shall have been loosed in heaven."
Matthew,18,19,"Again truly I say to you that if two of you on the earth might agree concerning any matter that they shall ask, it will be done for them by My Father who is in the heavens."
Matthew,18,20,"For where two or three are gathered together unto My name, there am I in their midst.” The Unforgiving Servant (Romans 12:14-21)"
Matthew,18,21,"Then Peter having come, said to Him, “Lord, how often will my brother sin against me, and I will forgive him? Up to seven times?”"
Matthew,18,22,"Jesus says to him, “I say to you not up to seven times, but up to seventy times seven!d"
Matthew,18,23,"Because of this, the kingdom of the heavens has become like to a man, a king, who"
Matthew,18,24,"And he having begun to settle, one was"
Matthew,18,25,"And of him having nothing to pay, the master commanded him to be sold, and the wife and children, and everything that he had, and payment to be made."
Matthew,18,26,"Therefore the servant, having fallen down, was bowing on his knees to him, saying, ‘Have patience with me, and I will pay everything to you.’"
Matthew,18,27,"And the master of that servant having been moved with compassion, released him and forgave him the debt."
Matthew,18,28,"But the same servant having gone out, found one of his fellow servants who was owing him a hundred denarii,f and having seized him, he was throttling him, saying, ‘Pay what you owe.’"
Matthew,18,29,"Therefore his fellow servant having fallen down, was begging him, saying, ‘Have patience with me, and I will pay you.’"
Matthew,18,30,"But he was not willing. Rather, having gone, he cast him into prison until he should pay what was owed."
Matthew,18,31,"Therefore his fellow servants having seen the things having taken place, were deeply grieved, and having gone, narrated to their master everything having taken place."
Matthew,18,32,"Then his master having called him, says to him, ‘Evil servant, I forgave you all that debt"
Matthew,18,33,"Did it not behoove you also to have pitied your fellow servant,"
Matthew,18,34,"And having been angry, his master delivered him to the jailers, until that he should pay all being owed to him."
Matthew,18,35,"Thus also My Heavenly Father will do to you, unless each of you forgives his brother from your heart.” a 10 See Luke 19:10. BYZ and TR include11 For the Son of Man came to save the lost. b 15 NE and WH do not include against you c 16 Deuteronomy 19:15 d 22 Or seventy-seven times e 24 A talent was worth about twenty years' wages for a laborer f 28 A denarius was customarily a day's wage for a laborer (see Matthew 20:2)"
Matthew,19,1,"And it came to pass, when Jesus had finished these words, He withdrew from Galilee"
Matthew,19,2,"And great crowds followed Him, and He healed them there."
Matthew,19,3,"And Pharisees came to Him, testing Him and saying, “Is it lawful for a man to divorce his wife for every cause?”"
Matthew,19,4,"And answering He said, “Have you not read that the One having created from the beginning ‘made them male and female,’a 5and said, ‘On account of this a man will leave the father and mother and be joined with his wife, and the two will become into one flesh’b?— 6so that they are no longer two, but one flesh. Therefore what God united together, let man not separate.”"
Matthew,19,7,"They say to Him, “Why then did Moses command to give a roll of divorce and to send her away?”"
Matthew,19,8,"He says to them, “In view of your hardness of heart, Moses allowed you to divorce your"
Matthew,19,9,"And I say to you that whoever shall divorce his wife except for sexual immorality, and shall marry another, commits adultery.”c"
Matthew,19,10,"His disciples say to Him, “If this is the case of the man with the wife, it is better not to marry.”"
Matthew,19,11,"And He said to them, “Not all receive this word, but only those to whom it has been"
Matthew,19,12,"For there are eunuchs who were born thus from their mother’s womb, and there are eunuchs who were made eunuchs by men, and there are eunuchs who made themselves eunuchs for the sake of the kingdom of the heavens. The one being able to receive it, let him receive it.” Jesus Blesses the Children (Mark 10:13-16; Luke 18:15-17)"
Matthew,19,13,"Then little children were brought to Him, that He might lay the hands on them, and"
Matthew,19,14,"But Jesus said, “Permit the little children,"
Matthew,19,15,"And having laid the hands upon them, He departed from there. The Rich Young Man (Mark 10:17-31; Luke 18:18-30)"
Matthew,19,16,"And behold, one having come to Him said, “Teacher, what good thing shall I do that I might have eternal life?”"
Matthew,19,17,"And He said to him, “Why do you ask Me about what is good? Only One is good. But if you desire to enter into life, keep the commandments.”"
Matthew,19,18,"He says to Him, “Which?” And Jesus said, “‘You shall not murder, you shall not commit adultery, you shall not steal, you shall not bear false witness, 19you shall honor the father and mother, and you shall love your neighbor as yourself.’d”"
Matthew,19,20,"The young man says to him, “All these things I have kept. What do I still lack?”"
Matthew,19,21,"Jesus was saying to him, “If you desire to be perfect, go, sell what you are possessing, and give to the poor, and you will have treasure in the heavens; and come, follow Me.”"
Matthew,19,22,"And having heard this statement, the young man went away grieving; for he was one having many possessions."
Matthew,19,23,"And Jesus said His to disciples, “Truly I say to you that with difficulty a rich man will"
Matthew,19,24,"And again I say to you, it is easier for a camel to go through the eye of a needle, than a rich man to enter into the kingdom of God.”"
Matthew,19,25,"And the disciples having heard were exceedingly astonished, saying, “Who then is able to be saved?”"
Matthew,19,26,"And Jesus having looked on them, said to them, “With men this is impossible, but with God all things are possible.”"
Matthew,19,27,"Then Peter answering said to Him, “Behold, we left all things and followed You; what then will be to us?”"
Matthew,19,28,"And Jesus said to them, “Truly I say to you that in the regeneration, when the Son of Man shall sit down upon His throne of glory, you having followed Me, you also will sit on"
Matthew,19,29,"And everyone who has left houses, or brothers, or sisters, or father, or mother, or wife,e or children, or lands, for the sake of"
Matthew,19,30,"But many who are first will be last, and the last first. a 4 Genesis 1:27 b 5 Genesis 2:24 c 9 SBL and BYZ include And whoever marries a divorced woman commits adultery d 18-19 Exodus 20:12-16; Deuteronomy 5:16-20; Leviticus 19:18 e 29 NE, WH, and NA do not include or wife"
Matthew,20,1,"For the kingdom of the heavens is like to a man, a master of a house, who went out in"
Matthew,20,2,"And having agreed with the workmen on a denariusa for the day, he sent them into his vineyard."
Matthew,20,3,"And having gone out about the third hour, he saw others standing idle in the marketplace, 4and to them he said, ‘You also go into the vineyard, and I will give you whatever might"
Matthew,20,5,"And they went. And having gone out again about the sixth and ninth hour, he did likewise."
Matthew,20,6,"And about the eleventh having gone out, he found others standing, and says to them, ‘Why do you stand here all the day idle?’"
Matthew,20,7,"They say to him, ‘Because no one has hired us.’ He says to them, ‘You go also into the vineyard.’b"
Matthew,20,8,"And evening having arrived, the master of the vineyard says to his foreman, ‘Call the workmen and pay them the wages, having begun from the last, up to the first.’"
Matthew,20,9,"And those hired about the eleventh hour having come, they received a denarius each."
Matthew,20,10,"And the first having come, they thought that they will receive more, but they themselves also received a denarius each."
Matthew,20,11,"And having received it, they were grumbling against the master of the house, 12saying, ‘These the last have worked one hour, and you have made them equal to us, the ones having borne the burden of the day and the scorching heat.’"
Matthew,20,13,"And answering one of them, he said, ‘Friend, I am doing you no wrong. Did you not"
Matthew,20,14,Take what is yours and go; and I desire to give to this
Matthew,20,15,Or is it not lawful for me to do what I will with that which is mine? Or is your eye envious because I am generous?’
Matthew,20,16,"Thus the last will be first, and the first, last.”c The Third Prediction of the Passion (Mark 10:32-34; Luke 18:31-34)"
Matthew,20,17,"And Jesus going up to Jerusalem, He took the twelve disciples aside themselves on the way, and said to them, 18“Behold, we go up to Jerusalem, and the Son of Man will be"
Matthew,20,19,And they will betray Him to the Gentiles to mock and to flog and to crucify; and the third day He will rise again.” A Mother's Request (Mark 10:35-45)
Matthew,20,20,"Then the mother of the sons of Zebedee came to Him with her sons, kneeling down and asking something from Him."
Matthew,20,21,"And He said to her, “What do you desire?” She says to Him, “Say that these two sons of mine might sit, one on Your right hand and one on Your left hand, in Your kingdom.”"
Matthew,20,22,"And Jesus answering, said, “You do not know what you ask for. Are you able to drink the cup which I am about to drink?”d They say to Him, “We are able.”"
Matthew,20,23,"He says to them, “Indeed you will drink My cup,e but to sit on My right hand and on My left, this is not Mine to give, but for whom it has been prepared by My Father.”"
Matthew,20,24,"And the ten having heard this, were indignant about the two brothers."
Matthew,20,25,"And Jesus having summoned them, said, “You know that the rulers of the Gentiles exercise lordship"
Matthew,20,26,"Thus will it not be among you. But whoever wishes to become great among you, he will be your servant; 27and whoever wishes to be first among you, he will be your slave— 28even as the Son of Man did not come to be served, but to serve, and to give His life as a ransom for many.” The Blind Men by the Road (Mark 10:46-52; Luke 18:35-43)"
Matthew,20,29,"And as they were going out from Jericho, a great crowd followed Him."
Matthew,20,30,"And behold, two blind men sitting beside the road, having heard that Jesus is passing by, cried out saying, “Lord, have mercy on us, Son of David!”"
Matthew,20,31,"And the crowd rebuked them that they should be silent. But they cried out all the more, saying, “Lord, have mercy on us, Son of David!”"
Matthew,20,32,"And Jesus having stopped, called them and said, “What do you desire I should do unto you?”"
Matthew,20,33,"They say to Him, “Lord, that our eyes might be opened.”"
Matthew,20,34,"And having been moved with compassion, Jesus touched their eyes; and immediately they received sight, and they followed Him. a 2 A denarius was customarily a day's wage for a laborer b 7 BYZ and TR include and whatever is right, you shall receive. c 16 BYZ and TR include For many are called, but few are chosen. d 22 BYZ includes or be baptized with the baptism that I am baptized with. TR is similar. e 23 BYZ and TR include and be baptized with the baptism that I am baptized with"
Matthew,21,1,"And when they drew near to Jerusalem and came to Bethphage on the Mount of Olives, then Jesus sent two disciples, 2saying to them, “Go into the village in front of you, and immediately you will find a donkey having been tied, and a colt with her. Having untied them, bring them to Me, 3and if anyone says anything to you, you will say that the Lord has need of them, and he will send them immediately.”"
