book,chapter,verse,text
Judges,9,1,"And Abimelech the son of Jerubbaal went to Shechem unto his mother’s brethren, and spake with"
Judges,9,2,"Speak, I pray you, in the ears of all the men of Shechem, Whether is better for you that all the sons of Jerubbaal, which are threescore and ten persons, rule over you, or that one rule over you? remember also that I am your"
Judges,9,3,And his mother’s brethren spake of him in the ears of all the men of Shechem
Judges,9,4,"And they gave him threescore and ten pieces of silver out of the house of Baal-berith, wherewith Abimelech"
Judges,9,5,"And he went unto his father’s house at Ophrah, and slew his brethren the sons of Jerubbaal, being threescore and ten persons, upon one stone: but Jotham"
Judges,9,6,"And all the men of Shechem assembled themselves together, and all the house of Millo, and went and made Abimelech king, by the oak of the pillar that was in Shechem. Jotham’s Parable"
Judges,9,7,"And when they told it to Jotham, he went and stood in the top of mount Gerizim, and lifted up his voice, and cried, and said unto them, Hearken unto me, ye men of Shechem, that God may hearken"
Judges,9,8,The trees went forth on a time to anoint a king over them; and they said unto the olive
Judges,9,9,"But the olive tree said unto them, Should I leave my fatness, wherewith by"
Judges,9,10,And the trees said to the
Judges,9,11,"But the fig tree said unto them, Should I leave my sweetness,"
Judges,9,12,"And the trees said unto the vine, Come"
Judges,9,13,"And the vine said unto them, Should I leave my wine, which cheereth God"
Judges,9,14,"Then said all the trees unto the bramble, Come"
Judges,9,15,"And the bramble said unto the trees, If in truth ye anoint me king over you, then come and put your trust in my shadow: and if not, let fire come out of the bramble, and devour the cedars of Lebanon."
Judges,9,16,"Now therefore, if ye have dealt truly and uprightly, in that ye have made Abimelech king, and if ye have dealt well with Jerubbaal and his house, and have done unto him according to the deserving of his hands; 17(for my father fought for you, and adventured his life, and delivered you out of the hand of Midian: 18and ye are risen up against my father’s house this day, and have slain his sons, threescore and ten persons, upon one stone, and have made Abimelech, the son of his maidservant, king over the men of Shechem, because he is your brother;) 19if ye then have dealt truly and uprightly with Jerubbaal and with his house this day, then rejoice ye in Abimelech, and let him also rejoice in you: 20but if not, let fire come out from Abimelech, and devour the men of Shechem, and the house of Millo; and let fire"
Judges,9,21,"And Jotham ran away, and fled, and went to Beer, and dwelt there, for fear of Abimelech his brother. Gaal Conspires with the Shechemites"
Judges,9,22,And Abimelech was prince over Israel three years.
Judges,9,23,"And God sent an evil spirit between Abimelech and the men of Shechem; and the men of Shechem dealt treacherously with Abimelech: 24that the violence done to the threescore and ten sons of Jerubbaal might come, and that their blood might be laid upon Abimelech their brother, which slew them, and upon the men of Shechem, which"
Judges,9,25,"And the men of Shechem set liers in wait for him on the tops of the mountains, and they robbed all that came along that way by them: and it was told Abimelech."
Judges,9,26,"And Gaal the son of Ebed came with his brethren, and went over to Shechem: and the men of"
Judges,9,27,"And they went out into the field, and gathered their vineyards, and trode the grapes, and held festival, and went into the house of their god, and did eat and drink, and"
Judges,9,28,"And Gaal the son of Ebed said, Who is Abimelech, and who is Shechem, that we should serve him? is not he the son of Jerubbaal? and Zebul his officer? serve ye the men of Hamor"
Judges,9,29,"And would to God this people were under my hand! then would I remove Abimelech. And he said to Abimelech, Increase thine army, and come out. The Fall of Shechem"
Judges,9,30,"And when Zebul the ruler of the city heard the words of Gaal the son of Ebed, his anger was kindled."
Judges,9,31,"And he sent messengers unto Abimelech craftily, saying, Behold, Gaal the son of Ebed and his"
Judges,9,32,"Now therefore, up by night, thou and the people that is with thee, and lie in wait in the field: 33and it shall be, that in the morning, as soon as the sun is up, thou shalt rise early, and set upon the city: and, behold, when he and the people that is with him come out against thee, then mayest thou do to them as thou shalt find occasion."
Judges,9,34,"And Abimelech rose up, and all the people that were with him, by night, and they laid wait against"
Judges,9,35,"And Gaal the son of Ebed went out, and stood in the entering of the gate of the city: and Abimelech rose up, and the people that were with him, from the ambushment."
Judges,9,36,"And when Gaal saw the people, he said to Zebul, Behold, there come people down from the tops of the mountains. And Zebul said unto him, Thou seest the shadow of the mountains as if they were men."
Judges,9,37,"And Gaal spake again and said, See, there come people down by the middle of the land, and one"
Judges,9,38,"Then said Zebul unto him, Where is now thy mouth, that thou saidst, Who is Abimelech, that we should serve him? is not this the people that thou"
Judges,9,39,And Gaal went out before the men of
Judges,9,40,"And Abimelech chased him, and he fled before him, and there"
Judges,9,41,"And Abimelech dwelt at Arumah: and Zebul drave out Gaal and his brethren, that they should not dwell in Shechem."
Judges,9,42,"And it came to pass on the morrow, that the people went out into the field; and they told Abimelech."
Judges,9,43,"And he took the people, and divided them into three companies, and laid wait in the field; and he looked, and, behold, the people came forth out of the city; and he rose up against them, and smote"
Judges,9,44,"And Abimelech, and the companies that were with him, rushed forward, and stood in the entering of the gate of the city: and the two companies rushed upon all that were in the field, and"
Judges,9,45,"And Abimelech fought against the city all that day; and he took the city, and slew the people that was therein: and he beat down the city, and sowed it with salt."
Judges,9,46,"And when all the men of the tower of Shechem heard thereof, they entered into the hold of the"
Judges,9,47,And it was told Abimelech that all the men of the tower of Shechem were gathered
Judges,9,48,"And Abimelech gat him up to mount Zalmon, he and all the people that were with him; and Abimelech took an axe in his hand, and cut down a bough from the trees, and took it up, and laid it on his shoulder: and he said unto the people that were with him, What ye have seen me do, make"
Judges,9,49,"And all the people likewise cut down every man his bough, and followed Abimelech, and put them to the hold, and set the hold on fire upon them; so that all the men of the tower of Shechem died also, about a thousand men and women. Abimelech’s Punishment"
Judges,9,50,"Then went Abimelech to Thebez, and encamped against Thebez, and took it."
Judges,9,51,"But there was a strong tower within the city, and thither fled all the men and women, and all they of the city, and shut"
Judges,9,52,"And Abimelech came unto the tower, and"
Judges,9,53,And a certain woman
Judges,9,54,"Then he called hastily unto the young man his armourbearer, and said unto him, Draw thy sword, and kill me, that men say not of"
Judges,9,55,"And when the men of Israel saw that Abimelech was dead, they departed every man unto his place."
Judges,9,56,"Thus God requited the wickedness of Abimelech, which he did unto his father, in slaying his seventy brethren: 57and all the wickedness of the men of Shechem did God requite upon their heads: and upon them came the curse of Jotham the son of Jerubbaal."
Judges,10,1,"And after Abimelech there arose to save Israel Tola the son of Puah, the son of Dodo, a man of"
Judges,10,2,"And he judged Israel twenty and three years, and died, and was buried in Shamir. Jair"
Judges,10,3,"And after him arose Jair, the Gileadite; and he judged Israel twenty and two years."
Judges,10,4,"And he had thirty sons that rode on thirty ass colts, and they had thirty cities, which are called Havvoth-jair unto this"
Judges,10,5,"And Jair died, and was buried in Kamon. Oppression by the Philistines and Ammonites"
Judges,10,6,"And the children of Israel again did that which was evil in the sight of the LORD, and served the Baalim, and the Ashtaroth, and the gods of Syria, and the gods of Zidon, and the gods of Moab, and the gods of the children of Ammon, and the gods of the Philistines; and they forsook the LORD, and"
Judges,10,7,"And the anger of the LORD was kindled against Israel, and he sold them into the"
Judges,10,8,And they vexed and oppressed the children of Israel that year: eighteen years oppressed they all the children of Israel that were
Judges,10,9,"And the children of Ammon passed over Jordan to fight also against Judah, and against Benjamin, and against the house of Ephraim; so that Israel was sore distressed."
Judges,10,10,"And the children of Israel cried unto the LORD, saying, We have sinned against thee, even because"
Judges,10,11,"And the LORD said unto the children of Israel, Did not I save you from the Egyptians, and from the Amorites, from the children of Ammon,"
Judges,10,12,"The Zidonians also, and the Amalekites, and the Maonites, did oppress you;"
Judges,10,13,"Yet ye have forsaken me, and served other"
Judges,10,14,Go and cry unto the gods which ye have chosen; let them
Judges,10,15,"And the children of Israel said unto the LORD, We have sinned:"
Judges,10,16,"And they put away the strange gods from among them, and served the LORD: and his soul was grieved for the misery of Israel."
Judges,10,17,"Then the children of Ammon were gathered together, and encamped in Gilead. And the children of"
Judges,10,18,"And the people, the princes of Gilead, said one to another, What man is he that will begin to fight against the children of Ammon? he shall be head over all the inhabitants of Gilead."
Judges,11,1,"Now Jephthah the Gileadite was a mighty man of valour, and he was the son of an harlot: and Gilead"
Judges,11,2,"And Gilead’s wife bare him sons; and when his wife’s sons grew up, they drave out Jephthah, and said unto him, Thou shalt not inherit in our father’s house; for thou art the son of"
Judges,11,3,"Then Jephthah fled from his brethren, and dwelt in the land of Tob: and there were gathered vain fellows to Jephthah, and they went out with him."
Judges,11,4,"And it came to pass after a while, that the children of Ammon made war against Israel."
Judges,11,5,"And it was so, that when the children of Ammon made war against Israel, the elders of Gilead went to fetch Jephthah out of the land of Tob: 6and they said unto Jephthah, Come and be our chief, that we may"
Judges,11,7,"And Jephthah said unto the elders of Gilead, Did not ye hate me, and drive me out of my father’s house? and why are ye come unto me now when ye are in distress?"
Judges,11,8,"And the elders of Gilead said unto Jephthah, Therefore are we turned again to thee now, that thou mayest go with us, and fight with the children of Ammon, and thou shalt be our head over all the"
Judges,11,9,"And Jephthah said unto the elders of Gilead, If ye bring me home again to fight"
Judges,11,10,"And the elders of Gilead said unto Jephthah, The LORD shall be witness between us; surely according to thy"
Judges,11,11,"Then Jephthah went with the elders of Gilead, and the people made him head and chief over them: and Jephthah spake all his words before the LORD in Mizpah."
Judges,11,12,"And Jephthah sent messengers unto the king of the children of Ammon, saying, What hast thou to"
Judges,11,13,"And the king of the children of Ammon answered unto the messengers of Jephthah, Because Israel took away my land, when he came up out of Egypt, from Arnon even unto Jabbok, and unto Jordan: now therefore restore those lands"
Judges,11,14,"And Jephthah sent messengers again unto the king of the children of Ammon: 15and he said unto him, Thus saith Jephthah: Israel took not away the land of Moab, nor the land of the children of Ammon: 16but when they came up from Egypt, and Israel walked through the wilderness unto the Red Sea, and came to Kadesh; 17then Israel sent messengers unto the king of Edom, saying, Let me, I pray thee, pass through thy land: but the king of Edom hearkened not. And in like manner"
Judges,11,18,"Then he walked through the wilderness, and compassed the land of Edom, and the land of Moab, and came by the east side of the land of Moab, and they pitched on the other side of Arnon; but they came not within the"
Judges,11,19,"And Israel sent messengers unto Sihon king of the Amorites, the king of Heshbon; and Israel said unto him, Let us pass, we pray thee, through thy"
Judges,11,20,But Sihon trusted not Israel to pass through his border: but Sihon gathered all
Judges,11,21,"And the LORD, the God of Israel, delivered Sihon and all his people into the hand of Israel, and they smote them: so Israel possessed"
Judges,11,22,And they possessed all the border of the
Judges,11,23,"So now the LORD, the God of Israel, hath dispossessed the Amorites from before his people Israel, and shouldest"
Judges,11,24,Wilt not thou possess that which Chemosh thy god giveth thee to possess? So
Judges,11,25,"And now art thou any thing better than Balak the son of Zippor, king of Moab? did he ever strive against Israel,"
Judges,11,26,"While Israel dwelt in Heshbon and her towns, and in Aroer and her towns, and in all the cities that are along by the side of Arnon, three hundred years; wherefore did"
Judges,11,27,"I therefore have not sinned against thee, but thou doest me wrong to war against me: the LORD, the Judge, be judge this day between the children of Israel and"
Judges,11,28,Howbeit the king of the children Ammon hearkened not unto the words of Jephthah which he sent him. Jephthah’s Tragic Vow
Judges,11,29,"Then the spirit of the LORD came upon Jephthah, and he passed over Gilead and Manasseh, and passed over Mizpeh of Gilead, and from Mizpeh of Gilead he passed over unto the children of Ammon."
Judges,11,30,"And Jephthah vowed a vow unto the LORD, and said, If thou wilt indeed deliver the children of Ammon into mine hand, 31then it shall be, that whatsoever cometh forth of the doors of my house to meet me, when I return in peace from the children of Ammon, it shall be the LORD’S, and I will offer"
Judges,11,32,So Jephthah passed over unto the children of Ammon to fight against them;
Judges,11,33,"And he smote them from Aroer until thou come to Minnith, even twenty cities, and unto Abel-cheramim, with a very great slaughter. So the children of Ammon were subdued before the children of Israel."
Judges,11,34,"And Jephthah came to Mizpah unto his house, and, behold, his daughter came out to meet him with timbrels and with dances: and she was his only child; beside her he had neither son nor daughter."
Judges,11,35,"And it came to pass, when he saw her, that he rent his clothes, and said, Alas, my daughter! thou hast brought me very low, and thou art one of them that trouble me: for I have opened my mouth"
Judges,11,36,"And she said unto him, My father, thou hast opened thy mouth unto the LORD; do unto me according to that which hath proceeded out of thy mouth; forasmuch as"
Judges,11,37,"And she said unto her father, Let this thing be done for me: let me alone two months, that I may depart and"
Judges,11,38,"And he said, Go. And he sent her away for two months: and she departed, she and her companions, and bewailed her"
Judges,11,39,"And it came to pass at the end of two months, that she returned unto her father, who did with her according to his vow which he had vowed: and she had not known man. And it was a custom in Israel, 40that the daughters of Israel went yearly to celebrate the daughter of Jephthah the Gileadite four days in a year."
Judges,12,1,"And the men of Ephraim were gathered together, and passed northward; and they said unto Jephthah, Wherefore passedst thou over to fight against the children of Ammon, and didst not call us to go with"
Judges,12,2,"And Jephthah said unto them, I and my people were at great strife with the children of Ammon; and when I called you, ye saved me not out of their"
Judges,12,3,"And when I saw that ye saved me not, I put my life in my hand, and passed over against the children of Ammon, and the LORD delivered them into my hand: wherefore then are ye come up unto"
Judges,12,4,"Then Jephthah gathered together all the men of Gilead, and fought with Ephraim: and the men of Gilead smote Ephraim, because they said, Ye are fugitives of Ephraim,"
Judges,12,5,"And the Gileadites took the fords of Jordan against the Ephraimites: and it was so, that when any of the fugitives of Ephraim said, Let me go over, the men of Gilead said unto him, Art thou an Ephraimite? If he said, Nay; 6then said they unto him, Say now Shibboleth; and he said Sibboleth; for he could not frame to pronounce it right; then they laid hold on him, and slew him at the fords of Jordan: and there fell at that time of Ephraim forty and two thousand."
Judges,12,7,"And Jephthah judged Israel six years. Then died Jephthah the Gileadite, and was buried in one of the cities of Gilead. Ibzan, Elon, and Abdon"
Judges,12,8,And after him Ibzan of Beth-lehem judged Israel.
Judges,12,9,"And he had thirty sons, and thirty daughters he sent abroad, and thirty daughters he brought in from abroad for his sons. And he judged Israel seven"
Judges,12,10,"And Ibzan died, and was buried at Beth-lehem."
Judges,12,11,And after him Elon the Zebulunite judged Israel; and he judged Israel ten years.
Judges,12,12,"And Elon the Zebulunite died, and was buried in Aijalon in the land of Zebulun."
Judges,12,13,And after him Abdon the son of Hillel the Pirathonite judged Israel.
Judges,12,14,And he had forty sons and
Judges,12,15,"And Abdon the son of Hillel the Pirathonite died, and was buried in Pirathon in the land of Ephraim, in the hill country of the Amalekites."
Judges,13,1,And the children of Israel again did that which was evil in the sight of the LORD; and the LORD delivered them into the hand of the Philistines forty years.
Judges,13,2,"And there was a certain man of Zorah, of the family of the Danites, whose name was Manoah; and"
Judges,13,3,"And the angel of the LORD appeared unto the woman, and said"
Judges,13,4,"Now therefore beware, I pray thee, and drink no wine nor strong drink, and eat not any unclean thing: 5for, lo, thou shalt conceive, and bear a son; and no razor shall come upon his head: for the child shall be a Nazirite unto God from the womb: and he shall begin to save Israel out of the hand of the Philistines."
Judges,13,6,"Then the woman came and told her husband, saying, A man of God came unto me, and his countenance was like the countenance of the angel of God, very terrible; and I asked him not whence he was, neither told he me his name: 7but he said unto me, Behold, thou shalt conceive, and bear a son; and now drink no wine nor strong drink, and eat not any unclean thing: for the child shall be a Nazirite unto God from the womb to the day of his death."
Judges,13,8,"Then Manoah entreated the LORD, and said, Oh Lord, I pray thee, let the man of God whom thou"
Judges,13,9,And God hearkened to the voice of Manoah; and the angel of God came again unto the woman as she sat
Judges,13,10,"And the woman made haste, and ran, and told her husband, and said unto him, Behold, the man hath appeared unto me, that came unto me the"
Judges,13,11,"And Manoah arose, and went after his wife, and came to the man, and said unto him, Art"
Judges,13,12,"And Manoah said, Now let thy words"
Judges,13,13,And the angel of
Judges,13,14,"She may not eat of any thing that cometh of the vine, neither let her drink wine or strong drink, nor eat any unclean thing; all that I commanded her let her observe."
Judges,13,15,"And Manoah said unto the angel of the LORD, I pray thee, let us detain thee, that we may make"
Judges,13,16,"And the angel of the LORD said unto Manoah, Though thou detain me, I will not eat of thy bread: and if thou wilt make ready a burnt offering, thou must offer it onto the LORD."
Judges,13,17,And Manoah said unto the angel of the
Judges,13,18,And the angel
Judges,13,19,"So Manoah took the kid with the meal offering, and offered it upon the rock unto the LORD: and the angel did"
Judges,13,20,"For it came to pass, when the flame went up toward heaven from off the altar, that the angel of the LORD ascended in the flame of the altar: and Manoah and his wife looked on; and they fell on their faces to the ground."
Judges,13,21,But the angel of the LORD did no more appear to Manoah or to his wife. Then Manoah knew that he
Judges,13,22,"And Manoah said unto his wife, We shall surely die, because we have"
Judges,13,23,"But his wife said unto him, If the LORD were pleased to kill us, he would not have received a burnt offering and a meal offering at our hand, neither would he have shewed us all these things, nor would at this time have told us such things as these."
Judges,13,24,"And the woman bare a son, and called his name Samson: and the child grew, and the LORD blessed"
Judges,13,25,"And the spirit of the LORD began to move him in Mahaneh-dan, between Zorah and Eshtaol."
Judges,14,1,"And Samson went down to Timnah, and saw a woman in Timnah of the daughters of the Philistines."
Judges,14,2,"And he came up, and told his father and his mother, and said, I have seen a woman in Timnah of the"
Judges,14,3,"Then his father and his mother said unto him, Is there never a woman among the daughters of thy brethren, or among all my people, that thou goest to take a wife of the uncircumcised Philistines? And Samson said unto his father, Get her"
Judges,14,4,But his father and his mother knew not that it was of the LORD; for he sought an occasion against the Philistines. Now at that time the Philistines had rule over Israel.
Judges,14,5,"Then went Samson down, and his father and his mother, to Timnah, and came to the vineyards of"
Judges,14,6,"And the spirit of the LORD came mightily upon him, and he rent him as he would have rent a kid, and he had nothing in his hand: but he told not his"
Judges,14,7,"And he went down, and talked with the woman; and she pleased Samson well. Samson’s Riddle"
Judges,14,8,"And after a while he returned to take her, and he turned aside to see the carcase of the lion: and,"
Judges,14,9,"And he took it into his hands, and went on, eating as he went, and he came to his father and mother, and gave unto them, and they did eat: but he told them not that he had taken the honey out of the body of the lion."
Judges,14,10,And his father went down unto the woman: and Samson made there a feast; for so used the young
Judges,14,11,"And it came to pass, when they saw him, that they brought thirty companions to be with him."
Judges,14,12,"And Samson said unto them, Let me now put forth a riddle unto you: if ye can declare it me within the seven days of the feast, and find it out, then I will give you thirty linen garments and thirty changes of raiment: 13but if ye cannot declare it me, then shall ye give me thirty linen garments and thirty changes of raiment. And they said unto him, Put forth thy riddle, that we may hear it."
Judges,14,14,"And he said unto them, Out of the eater came forth meat, and out of the strong came forth sweetness. And they could not in three days declare the riddle."
Judges,14,15,"And it came to pass on the seventh day, that they said unto Samson’s wife, Entice thy husband, that he may declare unto us the riddle, lest we burn thee and thy father’s house with fire: have ye called"
Judges,14,16,"And Samson’s wife wept before him, and said, Thou dost but hate me, and lovest me not: thou hast put forth a riddle unto the children of my people, and hast not told it me. And he said unto her, Behold, I have not told it my father nor my mother, and shall I tell it thee?"
Judges,14,17,"And she wept before him the seven days, while their feast lasted: and it came to pass on the seventh day, that he told her, because she pressed him sore: and she told the riddle to the children of her people."
Judges,14,18,"And the men of the city said unto him on the seventh day before the sun went down, What is sweeter than honey? and what is stronger than a lion? And he said unto them, If ye had not plowed with my heifer, ye had not found out my riddle."
Judges,14,19,"And the spirit of the LORD came mightily upon him, and he went down to Ashkelon, and smote thirty men of them, and took their spoil, and gave the changes of raiment unto them that declared the riddle."
Judges,14,20,"But Samson’s wife was given to his companion, whom he had used as his friend."
Judges,15,1,"But it came to pass after a while, in the time of wheat harvest, that Samson visited his wife with a kid; and he said, I will go in to my wife into the chamber. But her father would not suffer him to go in."
Judges,15,2,"And her father said, I verily thought that thou hadst utterly hated her; therefore I gave her to thy companion: is not her younger sister fairer than she? take her, I pray thee, instead of her."
Judges,15,3,"And Samson said unto them, This time shall I be blameless in regard of the Philistines, when I do"
Judges,15,4,"And Samson went and caught three hundred foxes, and took firebrands, and turned"
Judges,15,5,"And when he had set the brands on fire, he let them go into the standing corn of the Philistines, and burnt up both the shocks and the"
Judges,15,6,"Then the Philistines said, Who hath done this? And they said, Samson, the son in law of the Timnite, because he hath taken his wife, and given her to his companion."
Judges,15,7,"And Samson said unto them, If"
Judges,15,8,And he smote them hip and thigh with a great slaughter: and he went down and dwelt in the cleft of the rock of Etam.
Judges,15,9,"Then the Philistines went up, and pitched in Judah, and spread themselves in Lehi."
Judges,15,10,"And the men of Judah said, Why are ye come up against us? And they said, To bind Samson are we come up, to do to"
Judges,15,11,"Then three thousand men of Judah went down to the cleft of the rock of Etam, and said to Samson, Knowest thou not that the Philistines are rulers over us? what then is this that thou hast done unto us? And he said unto them, As they did unto me, so have I done unto them."
Judges,15,12,"And they said unto him, We are come down to bind thee, that we may deliver thee into the hand of the Philistines. And Samson said unto them, Swear unto me, that ye will not fall upon me yourselves."
Judges,15,13,"And they spake unto him, saying, No; but we will bind thee fast, and deliver thee into their hand: but surely we will not kill thee. And they bound him with two new ropes, and brought him up from the rock."
Judges,15,14,"When he came unto Lehi, the Philistines shouted as they met him: and the spirit of the LORD came mightily upon him, and the ropes that were upon his arms became as flax that was burnt with fire, and"
Judges,15,15,"And he found a new jawbone of an ass, and put forth his hand, and took it, and smote a thousand men therewith."
Judges,15,16,"And Samson said, With the jawbone of an ass, heaps upon heaps, with the jawbone of an ass have I smitten a thousand men."
Judges,15,17,"And it came to pass, when he had made an end of speaking, that he cast away the jawbone out of"
Judges,15,18,"And he was sore athirst, and called on the LORD, and said, Thou hast given this great deliverance by the hand of thy servant: and now shall I die for"
Judges,15,19,"But God clave the hollow place that is in Lehi, and there came water thereout; and when he had drunk, his spirit came again, and he revived: wherefore"
Judges,15,20,And he judged Israel in the days of the Philistines twenty years.
Judges,16,1,"And Samson went to Gaza, and saw there an harlot, and went in unto her."
Judges,16,2,"And it was told the Gazites, saying, Samson is come hither. And they compassed him in, and laid wait for him all night in the gate of the city, and were quiet all the night, saying, Let be till morning light, then we will kill him."
Judges,16,3,"And Samson lay till midnight, and arose at midnight, and laid hold of the doors of the gate of the city, and the two posts, and plucked them up, bar and all, and put them upon his shoulders, and carried them up to the top of the mountain that is before Hebron. Samson and Delilah"
Judges,16,4,"And it came to pass afterward, that he loved a woman in the valley of Sorek, whose name was Delilah."
Judges,16,5,"And the lords of the Philistines came up unto her, and said unto her, Entice him, and see wherein his great strength lieth, and by what means we may prevail against him, that we may bind him to afflict"
Judges,16,6,"And Delilah said to Samson, Tell me, I pray thee, wherein thy great strength lieth, and wherewith thou mightest be bound to afflict"
Judges,16,7,"And Samson said unto her, If they bind me with seven green withes that were never dried, then"
Judges,16,8,Then the lords of the Philistines brought up to her seven
Judges,16,9,"Now she had liers in wait abiding in the inner chamber. And she said unto him, The Philistines be upon thee, Samson. And he brake the withes, as a string of tow is broken when it toucheth the fire. So his strength was not known."
Judges,16,10,"And Delilah said unto Samson, Behold, thou hast mocked me, and told me lies: now tell me, I pray"
Judges,16,11,"And he said unto her, If they only bind me with new ropes"
Judges,16,12,"So Delilah took new ropes, and bound him therewith, and said unto him, The Philistines be upon thee, Samson. And the liers in wait were abiding in the inner chamber. And he brake them from off his arms like a thread."
Judges,16,13,"And Delilah said unto Samson, Hitherto thou hast mocked me, and told me lies: tell me wherewith thou mightest be bound. And he said unto her, If thou weavest the seven locks of my head with the"
Judges,16,14,"And she fastened it with the pin, and said unto him, The Philistines be upon thee, Samson. And he awaked out of his sleep, and plucked away the pin of the beam, and the web. Delilah Learns the Secret"
Judges,16,15,"And she said unto him, How canst thou say, I love thee, when thine heart is not with me? thou hast"
Judges,16,16,"And it came to pass, when she pressed him daily with her words, and urged him, that his soul was vexed unto death."
Judges,16,17,"And he told her all his heart, and said unto her, There hath not come a razor upon mine head; for I have been a Nazirite unto God from my mother’s womb: if I be shaven, then my strength will go from me, and I shall become weak, and be like any other man."
Judges,16,18,"And when Delilah saw that he had told her all his heart, she sent and called for the lords of the Philistines, saying, Come up this once, for he hath told me all his heart. Then the lords of the Philistines"
Judges,16,19,"And she made him sleep upon her knees; and she called for a man, and shaved off the seven locks of his head; and she began to afflict him, and"
Judges,16,20,"And she said, The Philistines be upon thee, Samson. And he awoke out of his sleep, and said, I will go out as at other times, and shake myself. But he wist not that the LORD"
Judges,16,21,"And the Philistines laid hold on him, and put out his eyes; and they brought"
Judges,16,22,Howbeit the hair of his head began to grow again after he was shaven. Samson’s Vengeance and Death
Judges,16,23,"And the lords of the Philistines gathered them together for to offer a great sacrifice unto Dagon their god, and to rejoice: for they said, Our god hath delivered Samson our enemy into our hand."
Judges,16,24,"And when the people saw him, they praised their god: for they said, Our god hath delivered into our hand our enemy, and the destroyer of our country, which hath slain many of us."
Judges,16,25,"And it came to pass, when their hearts were merry, that they said, Call for Samson, that he may make us sport. And they called for Samson out of the prison house; and he made sport before them: and they set him between the pillars. 26and Samson said unto the lad that held him by the hand, Suffer"
Judges,16,27,"Now the house was full of men and women; and all the lords of the Philistines were there; and there were upon the roof about three thousand men and women, that beheld while Samson made sport."
Judges,16,28,"And Samson called unto the LORD, and said, O Lord GOD, remember member me, I pray thee, and strengthen me, I pray thee, only this once, O God, that I may be at once avenged of the Philistines for"
Judges,16,29,"And Samson took hold of the two middle pillars upon which the house rested, and"
Judges,16,30,"And Samson said, Let me die with the Philistines. And he bowed himself with all his might; and the house fell upon the lords, and upon all the people that were therein. So the dead which he slew at his death were more than they"
Judges,16,31,"Then his brethren and all the house of his father came down, and took him, and brought him up, and buried him between Zorah and Eshtaol in the buryingplace of Manoah his father. And he judged Israel twenty years."
Judges,17,1,"And there was a man of the hill country of Ephraim, whose name was Micah."
Judges,17,2,"And he said unto his mother, The eleven hundred pieces of silver that were taken from thee, about which thou didst utter a curse, and didst also speak it in mine ears, behold, the silver is with me; I took it. And his mother"
Judges,17,3,"And he restored the eleven hundred pieces of silver to his mother, and his mother said, I verily dedicate the silver unto the LORD from my hand for my son, to"
Judges,17,4,"And when he restored the money unto his mother, his mother took two hundred pieces of silver, and gave them to the founder, who made thereof a graven image and a molten image: and it was in the house of Micah."
Judges,17,5,"And the man Micah had an house of gods, and he made an ephod, and teraphim, and consecrated"
Judges,17,6,In those days there was no king in Israel: every man did that which was right in his own eyes.
Judges,17,7,"And there was a young man out of Beth-lehem-judah, of the family of Judah, who was a Levite, and"
Judges,17,8,"And the man departed out of the city, out of Beth-lehem-judah, to sojourn where he could find a place: and he came to the hill country of Ephraim to the house of Micah, as he journeyed."
Judges,17,9,"And Micah said unto him, Whence comest thou? And he said unto him, I am a Levite of Beth-lehem-"
Judges,17,10,"And Micah said unto him, Dwell with me, and be unto me a father and a priest, and I will give thee ten pieces of silver by the year, and a suit of"
Judges,17,11,And the Levite was content to dwell with the man;
Judges,17,12,"And Micah consecrated the Levite, and the"
Judges,17,13,"Then said Micah, Now know I that the LORD will do me good, seeing I have a Levite to my priest."
Judges,18,1,In those days there was no king in Israel: and in those days the tribe of the Danites sought them an inheritance to dwell in; for unto that day their inheritance had not fallen unto them among the tribes
Judges,18,2,"And the children of Dan sent of their family five men from their whole number, men of valour, from Zorah, and from Eshtaol, to spy out the land, and to search it; and they said unto them, Go, search the land: and they came to the hill country of Ephraim, unto the house of Micah, and lodged"
Judges,18,3,"When they were by the house of Micah, they knew the voice of the young man the Levite: and they turned aside thither, and said unto him, Who brought thee hither? and what doest thou in this"
Judges,18,4,"And he said unto them, Thus and thus hath Micah dealt with me,"
Judges,18,5,"And they said unto him, Ask counsel, we pray"
Judges,18,6,"And the priest said unto them, Go in peace: before the LORD is your way wherein ye go."
Judges,18,7,"Then the five men departed, and came to Laish, and saw the people that were therein, how they dwelt in security, after the manner of the Zidonians, quiet and secure; for there was none in the land, possessing authority, that might put them to shame in any thing, and they were far from the Zidonians,"
Judges,18,8,And they came unto their brethren to Zorah and Eshtaol: and their
Judges,18,9,"And they said, Arise, and let us go up against them: for we have seen the land, and, behold, it is very good: and are ye still? be not slofthful to go and to enter in"
Judges,18,10,"When ye go, ye shall come unto a people secure, and the land is large: for God hath given it into your hand; a place where there is no want of any thing that is in the earth."
Judges,18,11,"And there set forth from thence of the family of the Danites, out of Zorah and out of Eshtaol, six"
Judges,18,12,"And they went up, and encamped in Kiriath-jearim, in Judah:"
Judges,18,13,"And they passed thence unto the hill country of Ephraim, and came unto the house of Micah. The Danites Take Micah’s Idols"
Judges,18,14,"Then answered the five men that went to spy out the country of Laish, and said unto their brethren, Do ye know that there is in these houses an ephod, and teraphim, and a graven image, and a molten"
Judges,18,15,"And they turned aside thither, and came to the"
Judges,18,16,"And the six hundred men girt with their weapons of war, who were of the children of Dan, stood by the"
